274.4316731	275.862069	-12.5825431	2.111850042	-0.259984483	-0.893565031	0.561102482	0.346477024	0.076214255	0.381422896	0.258364255	0.545285321	-0.203315064	-0.033101779	0.411865412	0.356510623	0.556553668	-0.127218978	-1.107132653	-1.910601007	-0.961068917	0.149625908
199.0243902	200.0	-11.24991584	3.892786987	-0.726104344	0.077078803	-0.132001461	0.240468492	-0.158958225	-0.156484173	0.540885146	0.033024974	0.335778163	-0.237189225	0.163604162	0.35334626	-0.046021007	0.196454475	-0.045817394	0.052014825	0.299132148	0.111661502
205.1282051	205.1282051	-12.68232954	3.914584844	-1.281489731	-0.202599207	0.308695721	0.703845911	-0.068365495	0.21127279	0.401231326	0.208122077	0.31825856	-0.112370465	0.310979898	0.328761488	0.124031899	0.082613099	0.151898734	0.153524383	0.160330047	0.65041101
198.4823848	200.0	-10.20221865	3.03028825	-0.468066927	-1.139424601	0.535577973	0.379905245	-0.63649273	0.275770884	0.483378404	0.033364088	0.017322153	-0.252790107	0.335707983	0.102855721	0.202720417	0.078172122	0.003700388	0.161462199	-0.053152721	0.284399524
216.7500834	216.2162162	-11.71405924	3.433765968	-0.499015651	-0.671960615	0.638312221	0.520025449	0.210109487	0.539488001	0.376410338	0.446902592	-0.088900803	0.139898326	0.470789133	0.198137273	0.186111706	-0.140531839	0.402128728	0.362395267	0.864775393	0.845723296
235.2941176	235.2941176	-13.38602955	3.096808035	-0.637395461	-0.22128998	0.761534452	0.849131431	0.529980632	1.025450657	-0.021356955	0.571525481	0.073960677	0.685826056	0.457840315	0.172674487	0.161884985	0.28749424	0.850857759	0.959289337	0.177355467	-0.320852723
217.2839506	216.2162162	-11.70381761	2.944281544	-0.603755144	-0.533523794	0.183837609	0.329588189	-0.028201626	1.026987175	0.505637471	-0.213862132	0.395529446	0.101376922	0.496854998	0.144055649	0.239839481	0.030193886	-0.083834292	0.773409256	0.848990898	0.900029385
180.291807	181.8181818	-9.82501996	3.018193266	-1.233744739	-0.617165697	0.308173424	0.514432734	-0.480565333	0.241705711	0.235288751	-0.037882259	0.197405722	-0.18377165	0.405784466	0.053584904	-0.016167478	-0.141712039	0.069664464	0.412149579	0.22763963	0.178531867
242.107348	242.4242424	-11.86719634	3.135422681	-1.170867937	-0.722196159	-0.090605427	0.633227766	-0.11613785	0.691535733	0.328605301	-0.000745887	0.520593669	0.280078293	0.327098048	-0.099695545	0.097503037	0.69444542	0.670753374	0.794321147	-0.017623137	-0.935066109
221.4214214	222.2222222	-10.98698011	2.885634601	-0.661139633	-0.102416063	0.36234298	0.45180542	0.077755022	0.708636886	0.04496184	0.215781558	0.256091616	0.109118723	0.369856895	0.100149297	0.237502141	0.108717687	0.362699782	0.590890318	0.802575863	0.858504762
266.4155969	275.862069	-11.32074838	2.030426019	-0.506182586	0.493675536	0.644587297	0.143979893	-0.190651087	0.677369733	-0.039883988	0.385069721	0.429582549	0.235685332	0.157310904	-0.11141998	0.123964842	-0.19610583	-0.668601028	-0.5650507	-0.707582485	-0.110150397
212.802276	210.5263158	-11.56528483	2.828665545	-0.661787566	-0.399534858	0.352598829	0.396626278	-0.081963944	0.435399593	0.616925385	-0.022290305	0.55634114	0.005745407	0.34601997	0.091794777	0.067987888	0.129146299	0.120958348	0.466953101	0.473138549	0.796038405
227.0194004	228.5714286	-12.17257871	3.70712409	-0.667540614	-0.024753157	0.008401551	0.765660852	0.383902281	0.412185609	0.654090345	0.08396061	0.423292041	0.214576175	0.348552522	-0.026987246	0.041281983	0.011553651	0.460314487	0.774299192	0.740811145	0.352941067
246.1279461	242.4242424	-13.15144358	3.612362829	-0.762010299	0.306551825	0.910616263	0.500395083	0.066420721	0.432681654	-0.00328094	-0.034318752	0.297596374	0.580213961	0.214646997	0.063940995	0.367439676	0.732797015	0.699924927	0.217246833	-0.460599372	-1.22072983
234.9953315	235.2941176	-10.56089873	3.133078705	-1.298416626	-0.035939557	0.235054013	0.578123663	-0.293537884	0.036478499	0.761210138	0.145786933	0.549773211	0.039816823	0.184357807	0.137542834	0.299552944	0.34138154	0.962920728	0.733022526	0.532441004	-0.196238397
249.4949495	250.0	-12.50549885	3.26740395	-1.375006229	0.125062431	0.600712444	0.513778525	-0.04676301	0.290873064	0.484153872	0.002637114	0.087974117	0.305602163	0.283943512	0.261911533	0.510807854	0.654148595	0.698568688	-0.040932933	-1.021117569	-1.446767234
210.8181056	210.5263158	-11.51750632	2.502377752	-1.247195205	0.439420568	0.1822255	0.497210598	0.143435073	0.609273726	-0.276422031	0.315990096	0.390784223	-0.130484081	0.251307674	0.090761808	0.349497606	0.230907299	0.235821175	0.333289243	0.421041894	0.743081073
131.5947226	105.2631579	-11.6914117	3.701804914	-1.017142383	0.012224576	0.106667655	0.497294102	-0.262914051	0.649735134	0.107639031	-0.061510343	0.171272935	-0.025752893	0.344180876	-0.036078844	0.170868912	0.256555884	0.042656838	0.101128673	0.057636881	0.340502657
219.4950686	222.2222222	-12.46202026	2.216022509	-0.63416031	0.321529044	0.37456836	0.399536961	0.057308754	0.667683319	0.002279783	0.238453808	0.560105128	0.115987887	0.138955788	0.051323002	0.352876322	0.101831658	0.391955374	0.613221434	0.6688118	0.754761545
227.6335719	228.5714286	-13.17741064	3.613080948	-0.353994571	-0.504174528	0.359827633	0.368919421	-0.16607615	0.277467538	0.381133356	0.368917878	0.183842049	0.291655332	0.119192204	0.383265401	0.125327132	0.397539665	0.525374797	0.892572266	0.880926664	0.381044648
204.6401808	205.1282051	-12.12332914	4.215063086	-1.109242938	-0.272711291	0.341348122	0.554542522	0.020674561	0.284366985	0.528421566	0.021986096	0.405169979	0.016093357	0.435589972	0.205956625	0.035285006	0.083031485	0.027590516	0.177819141	0.249243449	0.392056785
253.046595	250.0	-14.87116821	2.958151879	-0.529851662	0.582092935	0.844454425	0.918178571	0.376090442	0.814005251	0.382943213	-0.061039455	0.441106707	0.026160529	0.012705503	-0.030328733	0.129275997	0.422936535	0.235158483	-0.289480251	-0.783655932	-0.861653915
239.2552981	242.4242424	-12.12016116	3.651251167	-1.036090538	0.120307686	0.541945956	0.640162071	0.284185072	0.440273326	0.378636543	-0.016179172	0.448846818	0.370016856	0.491251211	0.210677626	0.256263094	0.43237019	0.61462945	0.747355713	0.190437744	-0.693759276
206.2078273	205.1282051	-11.54081437	3.585004018	-0.840760838	-0.379424601	0.161454641	0.491582659	0.093703177	0.431512613	0.348465309	-0.246505191	0.312551941	0.011084052	0.212548704	0.112997954	0.119956279	0.348358949	0.116219705	0.056686068	0.330969116	0.552258177
210.5263158	210.5263158	-10.33644163	2.901219571	-0.640841819	-0.02888243	0.4783759	-0.123128977	0.196156983	0.736369705	-0.080730881	0.014060884	0.229047576	0.16441965	0.227270375	-0.010804996	0.385137322	0.09632819	0.165277639	0.253132153	0.443335448	0.862655112
228.1696823	228.5714286	-13.61742385	3.054354775	-0.590205279	-0.073047358	1.243656008	0.227561916	0.176697906	0.136284284	-0.310065385	0.437127873	0.014665277	0.45095623	0.277470341	0.303264963	0.444139581	0.394563143	0.572827719	0.730885554	0.707778111	0.181936905
230.5882353	228.5714286	-11.61599552	3.023367977	-1.542754065	0.19883998	0.328135799	0.651868752	-0.252374192	0.81324169	-0.155223197	0.181829865	0.122339968	0.389562439	0.357843977	0.23286941	0.322817235	0.318462662	0.755660847	0.871505673	0.678107698	0.204172505
249.1582492	250.0	-11.25201637	2.774909845	-1.454184977	-0.1331186	0.085695493	0.606670313	0.058676936	0.444477726	0.224024315	0.037642219	0.390243803	0.228689885	0.054511059	0.30193297	0.179732729	0.916419425	0.522634499	0.155942225	-0.812732508	-1.253445821
223.4530914	228.5714286	-11.23059891	2.99136703	-0.631505723	-0.346444566	0.12391734	0.563298729	0.558941804	0.892425764	-0.116295647	0.132366986	0.461343554	0.056729733	0.426538485	0.25256799	0.28999184	0.052521946	0.637121857	0.805400356	0.617992462	-0.21460365
235.2941176	235.2941176	-12.27003189	3.246166166	-0.917872543	-0.345511945	0.532709346	0.14911201	0.129458313	0.70176691	-0.207712381	0.235606916	0.530925518	0.13520814	0.43344998	0.162533629	0.391310541	0.335029279	0.901685664	1.110733677	0.345139148	-0.55115881
229.9408652	228.5714286	-11.66878624	2.916999313	-0.787641071	0.304608819	0.390162912	0.083657169	0.543299866	0.766421748	0.458034987	0.389836173	0.480337572	0.367196414	-0.022693969	0.444888363	0.212243842	0.118221149	0.663881406	0.811582144	0.785120874	0.014459116
216.2162162	216.2162162	-12.49078779	2.205859189	-0.571888011	-0.379781846	0.846486412	0.490069685	0.211799446	0.535146332	-0.158780599	0.311986537	0.178163207	0.222267653	0.110049749	0.460166728	0.308179793	0.213648071	0.357123576	0.3021893	0.785232451	0.701482266
250.0	250.0	-11.03235247	2.693645481	-1.284466156	-0.790062336	0.171538771	0.701430752	-0.198601286	0.614803932	0.1211205	0.272038433	0.226154462	0.134259301	0.36170419	0.039672698	0.461554186	0.764741015	0.913502974	0.110114988	-1.096308005	-1.42328991
246.3180189	242.4242424	-12.76721606	3.144588091	-0.371714163	-0.092484621	0.529423122	0.113836498	0.088611923	0.560474498	0.328709677	-0.065764651	0.473107405	0.181201696	0.311440686	0.261279132	0.440484342	0.785567391	0.559324327	0.149862853	-0.716850209	-1.238420694
211.7907381	210.5263158	-10.99544528	3.274862687	-1.351565088	0.243369604	-0.136396012	0.471527674	0.001211445	0.786436238	0.126321387	-0.086412829	0.369745358	-0.04144535	0.420352883	0.03879875	0.236992739	0.403559844	-0.067675879	0.3376009	0.659740965	1.00739802
186.1449489	186.0465116	-11.9427674	2.841372973	-1.033234956	-0.437631094	0.77788308	0.050420436	-0.074677868	0.515616582	-0.123338618	0.090313764	0.169854228	-0.052253832	0.188830139	-0.185175142	0.191490385	-0.124292976	0.017357152	-0.046663347	0.115232915	0.189007284
296.2962963	296.2962963	-11.68037723	2.054268722	-1.705403989	-0.229302467	0.047510833	0.532505657	-0.117619921	0.033198806	0.311083426	-0.443744259	0.178383736	0.15762862	0.383567867	-0.003279966	-0.885091866	-1.652947543	-1.937277944	-0.656254225	0.355907919	-0.0878897
258.0645161	258.0645161	-10.62894496	2.322632921	-1.569075575	0.014172297	0.880834539	0.261687432	0.473065285	0.623138111	0.141270037	0.209422443	0.144388068	0.182075535	-0.155809175	0.390224463	0.499921403	0.595730458	0.322006934	-0.640682664	-1.359071674	-1.364880974
228.5714286	228.5714286	-12.22617023	3.25783465	-0.673528637	-0.699352387	1.064083979	0.332373387	-0.168119339	0.650385707	0.104615979	0.513778953	-0.070275275	0.274105503	0.304591046	0.21615215	0.381653704	0.278830809	0.732343334	0.60691314	0.743917919	0.075532848
