242.70082112366873	208.30999680505317	91.63744182104536	527.3581467878238	86.9359972859981	594.6045763005533	1615.1573603375034	2374.1271575783544	3328.3105331483816	911.2353189492761	1978.0499068411982	1659.7501856316853	16.949625878078827	18.099486816554965	12.48654028009505	0.017240187278036403	0.11891999332636292	0.13327890093463163
226.49402323861202	191.96799137478547	73.12819509104825	497.99978167844176	83.58110063026491	564.842728918756	1655.2582759751213	2279.6386000399907	3118.8840785636307	851.3471165482915	1904.6559208743747	1605.7008471011784	17.544915708657825	18.96235950913512	11.015681597477483	0.029269205974468762	0.11358241889513385	0.1782338468616681
157.84365349381457	149.04860480372028	86.75675689964841	523.6146356145932	41.653396831727086	578.3143358414743	1342.4211513402058	2173.0212585607637	2938.663152107741	786.7829387554224	1758.1049744625461	1492.164253394634	18.91511773999431	20.3932562579308	12.469716055469874	0.014147661386621218	0.08736740695723255	0.18580876646846342
205.9195632217422	177.28653671735935	128.21610315254028	586.6293543710525	87.09406164065454	594.1310323312074	1333.8619015937338	2026.8001790635687	2900.328994848336	768.7326541723763	1713.7805269592116	1469.1387905339066	19.27778307753312	20.98080520300304	12.34663172118871	0.02027464803744713	0.10036437232530662	0.15886936879812658
151.11533401506665	137.71519563080932	90.78163375851676	546.8105096721614	71.62863657009319	534.6897608203526	1437.0452623079045	2323.358438686114	3282.149952830021	915.8200640032228	1894.310853661098	1555.828552886706	18.030831427288526	18.637004880143508	14.42699185669462	0.012332895417218742	0.08352308054811686	0.20159444422425427
129.46795370948246	127.45451018318558	100.16651940842587	208.59344984134086	18.76938731615225	494.52789313397125	1427.5772424741178	2119.42562706563	3147.6006572077017	884.3575880245768	1797.2828549703554	1473.150285530724	19.04577280864546	19.648417706184205	10.834392739725109	0.02448591918499846	0.12017460070171793	0.11090414105329001
161.11106865794596	150.41722413639437	82.76419755916788	358.3312403633373	36.71369384517504	474.8296307983273	1144.6985026208017	2102.147971136049	3091.892774835003	872.3543813455585	1703.3922198475452	1370.9738105452186	20.49534561671549	20.381048283478453	11.908987354996832	0.024660762520205614	0.11197426598185692	0.1462777460030829
151.43619638581197	133.51313721517624	81.23666512397834	576.2778344526874	80.94038079306871	560.6622848612972	1596.0664776425913	2408.0307977865323	3156.2068929619613	865.1815360335546	1930.2416133130955	1614.8974729768395	17.406951047608057	18.61585945578278	10.858067633440601	0.018737405292511732	0.11325434180552599	0.15547496047071413
235.9739828461901	208.16918777742336	77.31058582673165	535.1553620929328	82.04675214629022	553.9750950574737	1548.7252413200163	2310.220722535139	3151.373100540693	865.799335161073	1891.0735398633306	1580.900289599672	17.779478507236096	18.937995288080327	12.279619578398153	0.02352909251497984	0.0927056240046636	0.13103549661004402
249.29136862166874	248.18442078775573	104.34958704647508	599.9669882547844	65.56589765635091	547.3636343950668	1458.4261965393684	2150.2032449528033	3195.4270460044445	882.6878038697927	1837.8550304729208	1530.3550612595343	18.37487534356138	19.32092964080307	15.610203269572404	0.013966722041056708	0.09500357277509303	0.12886742653010927
141.21126719661845	123.53125142217094	78.10231042739962	540.812504367669	69.92031811804753	590.7166523242842	1445.138201329823	2275.6424350545994	2992.8194540167524	800.7009338974894	1826.0791856813646	1552.8098751413113	18.166965165109097	19.729382867602663	11.606601821461302	0.015823803537261337	0.11782997195021246	0.14550954408315614
